AuthorID,Author,Date,Content,Attachments,Reactions
"705249468928360609","eiger415","2025-04-05T16:50:50.2590000-07:00",">>> *The party collects all their gear and is in a general good mood having worked together to cross the ledge. You look around and guess you’re  about a quarter of the way up the summit trail. After a few minutes break, you continue up with the towering peaks of the mountain loom ever closer.  Sun glints off the white landscape in the bright afternoon sky. The air grows colder with each step, and the crunch of snow beneath your boots is the only sound that breaks the otherwise eerie silence.*

*In early afternoon, a steep incline stretches before you. The trail is lost in collapsed ice, rock, and snow - perhaps from a small avalanche. The only way forward is to scramble up the pile of snowy debris and ascend the icy face. You can already tell this will be a treacherous climb.*
(Athletics check for climbing the face)","",""
"261302296103747584","Avrae#6944","2025-04-05T16:54:49.6810000-07:00","","",""
"697804343050764289","justjohn4242","2025-04-05T17:33:48.7700000-07:00","*Darias looks at his companions and the incline. in his current form he can lift about 400 more lbs. he doesn’t think his team is that much.*

“let me try to go up first. i can throw a rope down and help anyone else climb up.”","",""
"261302296103747584","Avrae#6944","2025-04-05T17:34:27.0150000-07:00","","",""
"705249468928360609","eiger415","2025-04-05T19:08:44.5550000-07:00",">>> *Quinn was already several steps ahead when Darias laid out his plan.  After 10 minutes or so they both disappear over the edge of the face.*

*A rope is flung into view and hangs waiting to provide aid to whomever needs it.*
(DC adjusted)","",""
"261302296103747584","Avrae#6944","2025-04-05T19:12:10.8160000-07:00","","",""
"261302296103747584","Avrae#6944","2025-04-05T19:14:20.4630000-07:00","","","🎉 (1)"
"336938667971051531","sinforge.","2025-04-05T19:25:35.0060000-07:00","*Leaning back, Aillig takes a few moments to analyze the route ahead. He smiles, as he has a flash of the best way to approach the climb. Relying on the rope to help keep him steady he slowly makes his way up*","",""
"705249468928360609","eiger415","2025-04-05T19:29:13.2770000-07:00","*Ra follows Aillig closely and is surprised to see how well he got up the cliff.  He sends a message to Darias*
**“I’m tying the bottom of the rope into my harness.  Please belay me up!”**

*He then tries to follow Aillig’s route.*","",""
"261302296103747584","Avrae#6944","2025-04-05T19:31:28.5640000-07:00","","",""
"261302296103747584","Avrae#6944","2025-04-05T19:32:01.8670000-07:00","","","🎉 (1)"
"705249468928360609","eiger415","2025-04-05T19:34:12.4550000-07:00","*With a final huff, Ra’vek crawls over the cliff edge.*","",""
"261302296103747584","Avrae#6944","2025-04-06T04:53:31.9510000-07:00","","","😭 (1)"
"353773001822437378","foxbitten","2025-04-06T04:54:52.9160000-07:00","*Cala tries to fly up and gets buffeted by the wind sheer*","",""
"697804343050764289","justjohn4242","2025-04-06T05:06:04.1120000-07:00","*After seeing the wind mess Cala’s flight up badly Darias uses magic to slip Pandora into a pocket dimension so she doesn’t get hurt*","","👍 (1)"
"261302296103747584","Avrae#6944","2025-04-06T05:29:35.7220000-07:00","@Ra’vek | Eiger  :game_die:
**Result**: 1d4 (3)
**Total**: 3","",""
"705249468928360609","eiger415","2025-04-06T05:30:28.4590000-07:00",">>> *Cala gets turned upside down in the air by a strong gust and slammed into the face, taking 3 points of bludgeoning damage.*","",""
"261302296103747584","Avrae#6944","2025-04-06T05:32:38.3700000-07:00","Calabaza De Peligro: 56/59 (-3)","",""
"261302296103747584","Avrae#6944","2025-04-06T05:32:50.5370000-07:00","","","NekoAngry (1)"
"261302296103747584","Avrae#6944","2025-04-06T05:37:03.1910000-07:00","@Ra’vek | Eiger  :game_die:
**Result**: 1d4 (2)
**Total**: 2","",""
"705249468928360609","eiger415","2025-04-06T05:38:07.4110000-07:00","> *Cala is clearly struggling with the wind as he once again gets slammed into the face, take 2 points of damage.*","",""
"261302296103747584","Avrae#6944","2025-04-06T05:40:47.4960000-07:00","Calabaza De Peligro: 54/59 (-2)","",""
"353773001822437378","foxbitten","2025-04-06T05:42:44.0740000-07:00","*Cala is spun like a pinwheel in the sharp winds, squeaking his outrage and calling upon the **guidance** of his ancestors to help him get these currents under control*","",""
"261302296103747584","Avrae#6944","2025-04-06T05:42:54.6260000-07:00","@Cala | Foxbite  :game_die:
**Result**: 1d4 (2)
**Total**: 2","",""
"261302296103747584","Avrae#6944","2025-04-06T05:43:10.2200000-07:00","","","😭 (2)"
"353773001822437378","foxbitten","2025-04-06T05:45:18.9030000-07:00","*Apparently Cala’s family deeply resents having a half-Fey half-Ratkin descendant*","","NekoFacepalm (1)"
"261302296103747584","Avrae#6944","2025-04-06T05:46:43.4510000-07:00","@Ra’vek | Eiger  :game_die:
**Result**: 1d4 (**1**)
**Total**: 1","",""
"705249468928360609","eiger415","2025-04-06T05:47:44.6060000-07:00","> *Cala is dizzy with confusion and is half crawling, half flying now.  Another point of damage (6 total)*","",""
"261302296103747584","Avrae#6944","2025-04-06T05:50:28.8350000-07:00","","",""
"261302296103747584","Avrae#6944","2025-04-06T05:50:52.4060000-07:00","Calabaza De Peligro: 53/59 (-1)","",""
"261302296103747584","Avrae#6944","2025-04-06T05:51:05.7670000-07:00","","","🎉 (1)"
"336938667971051531","sinforge.","2025-04-06T05:51:32.6130000-07:00","(28 with FoG)","","🫶 (1),❤️ (1)"
"353773001822437378","foxbitten","2025-04-06T05:52:37.1310000-07:00","*With a final burst of wingbeats, Cala manages to free himself from the treacherous downdraft and crawl onto solid ground. He is sick shortly after from the spinning*","",""
"705249468928360609","eiger415","2025-04-06T05:53:29.2080000-07:00","> *And with that everyone is to the top!*","",""
"697804343050764289","justjohn4242","2025-04-06T05:55:24.1470000-07:00","“Uh… you don’t look so good Cala.”","",""
"705249468928360609","eiger415","2025-04-06T05:56:18.5810000-07:00","**“Ya- you okay? Maybe flying in these winds is a bit much right now.”**","",""
"697804343050764289","justjohn4242","2025-04-06T05:56:29.6570000-07:00","“You want to ride in my backpack with Pandora for a bit?”","",""
"697804343050764289","justjohn4242","2025-04-06T06:02:59.1210000-07:00","*Darias brings Pandora back from the pocket dimension, and upon arriving she’s is very confused what terrible attack happened that only Cala was injured*","",""
"336938667971051531","sinforge.","2025-04-06T06:09:34.3070000-07:00","*Aillig holds out a folded parchment to Cala* ""Here read this while you rest. I think it should help you feel better.""","",""
"261302296103747584","Avrae#6944","2025-04-06T06:10:40.4280000-07:00","","",""
"261302296103747584","Avrae#6944","2025-04-06T06:11:22.7960000-07:00","","",""
"705249468928360609","eiger415","2025-04-06T06:18:24.1940000-07:00",">>> *As Cala recovers, the rest of you slowly take in your new surroundings.  From this vantage point you can vaguely see the path you took as it leads down through the gate and into the fog far below. You can also see several other ridge lines, slightly lower than this one, to the north and south.*

*With Quinn’s keen eyes she spots a strange view to the south.  Instead of the normal glacier coming out off the mountain, a huge section is blasted to no more than rubble. It doesn’t take long for you all to now realize you’re way off the normal trail for crossing the mountain.*
(Here’s the revised map)","",""
"705249468928360609","eiger415","2025-04-06T06:19:15.3690000-07:00","https://media.discordapp.net/attachments/1309741415999340576/1357838600443789343/image0.jpg?ex=67f3a37d&is=67f251fd&hm=5bfac941ea5d5f17739b9b9cc0faae1c88a4a7c9d54d4bb34d405644bb9912f3&","",""
"353773001822437378","foxbitten","2025-04-06T07:09:11.5840000-07:00","“Th-thanks… those winds are killers…”","",""
"261302296103747584","Avrae#6944","2025-04-06T07:09:32.0070000-07:00","Calabaza De Peligro: 59/59 (+6)","",""
"297867642083999744","pumpkincup","2025-04-06T07:19:35.2470000-07:00","*Quinn frowns as she sees the blast in the mountains, halting in her trail.* ""So, um...i don't think that's right,"" *she says, turning to the group.* ""Either we got mixed up, or things have changed a lot since we got that map.""","",""
"705249468928360609","eiger415","2025-04-06T10:44:18.9130000-07:00","**“That fog… Eris. We went northwest when we should have gone southwest.”** *adds Ra’vek*.","",""
"705249468928360609","eiger415","2025-04-06T12:02:59.5930000-07:00",">>> *After a short break the strong winds remind you it’s warmer to keep moving. You set off following the narrow, ice-covered trail higher into the mountains.  The wind sharpens and the sun dips behind some of the taller peaks. The air is noticeably getting thinner and colder, biting at your lungs with every breath and leaving your limbs heavy with fatigue. Somewhere ahead, the trail winds toward the summit, but already the mountain begins to test your endurance.*
(Everyone roll a Con Save to see if you’re susceptible to early altitude sickness)","",""
"261302296103747584","Avrae#6944","2025-04-06T12:03:10.0060000-07:00","","",""
"261302296103747584","Avrae#6944","2025-04-06T12:03:49.6360000-07:00","","",""
"261302296103747584","Avrae#6944","2025-04-06T12:04:03.3000000-07:00","","",""
"261302296103747584","Avrae#6944","2025-04-06T12:04:18.7280000-07:00","","","👍 (1)"
"261302296103747584","Avrae#6944","2025-04-06T12:50:20.4670000-07:00","","",""
"705249468928360609","eiger415","2025-04-06T13:00:14.6270000-07:00","> *Quinn gets a +5 for con saves… so 15 total*","",""
"261302296103747584","Avrae#6944","2025-04-06T13:02:59.7710000-07:00","","",""
"261302296103747584","Avrae#6944","2025-04-06T13:03:17.9910000-07:00","@Cala | Foxbite  :game_die:
**Result**: 1d4 (3)
**Total**: 3","",""
