"SESSION_NUM","THREAD_MSG_NUM","LOCATION_NAME","CHARACTER_NAME","MESSAGE"
"2","2000820","East Island: Cold Jungle Floor (ENCOUNTER)","Quinn","Quinn attacks with a Dagger!  chaser: <Bloodied> (-4) 

Note:**To Hit**: 1d20 (16) + 7 = `23`
**Damage**: (1d4 (**4**) + 4 
piercing) / 2 = `4`,
Note:Proficiency with a Dagger allows you to add your proficiency bonus to the attack roll for any attack you make with it.




---


This weapon has the following mastery property. To use this property, you must have a feature that lets you use it.


***Nick.*** When you make the extra attack of the Light property, you can make it as part of the Attack action instead of as a Bonus Action. You can make this extra attack only once per turn."
"2","2000830","East Island: Cold Jungle Floor (ENCOUNTER)","Quinn","Quinn attacks with a Dagger!  

Note:**To Hit**: 1d20 (9) + 7 = `16`
**Miss!**,
Note:Proficiency with a Dagger allows you to add your proficiency bonus to the attack roll for any attack you make with it.




---


This weapon has the following mastery property. To use this property, you must have a feature that lets you use it.


***Nick.*** When you make the extra attack of the Light property, you can make it as part of the Attack action instead of as a Bonus Action. You can make this extra attack only once per turn."
"2","2000840","East Island: Cold Jungle Floor (ENCOUNTER)","Quinn","""You're not winning this,"" *Quinn barks at the tied wisp, stepping forward to swipe at it again. She's able to land one swing, scowling down at it. She didn't realize it'd be so hard to aim well.* ""You're as good as dead."""
"2","2000850","East Island: Cold Jungle Floor (ENCOUNTER)","Ra’vek","*Kly has lost interest in this buzzing ball and is back to hunting for a snack in the jungle*"
"2","2000860","East Island: Cold Jungle Floor (ENCOUNTER)","Mina'Khor","Mina'Khor Delhin attacks with a Glaive!  chaser: <Dead> (-7) 

Note:**__Attack 1__**
**To Hit**: 1d20 (18) + 7 = `25`
**Damage**: (1d10 (**10**) + 4 
slashing) / 2 = `7`

**__Attack 2__**
**To Hit**: 1d20 (**1**) + 7 = `8`
**Miss!**

**__Total Damage__**: 7,
Note:Proficiency with a Glaive allows you to add your proficiency bonus to the attack roll for any attack you make with it.




---


This weapon has the following mastery property. To use this property, you must have a feature that lets you use it.


***Graze.*** If your attack roll with this weapon misses a creature, you can deal damage to that creature equal to the ability modifier you used to make the attack roll. This damage is the same type dealt by the weapon, and the damage can be increased only by increasing the ability modifier."
"2","2000870","East Island: Cold Jungle Floor (ENCOUNTER)","Mina'Khor","*Watching the others finally attack she doesn't hesitate. The glaive swings, and in one swoop the enemy is gone.*

""Well THAT was creepy."""
"2","2000880","East Island: Cold Jungle Floor (ENCOUNTER)","fleeing","fleeing attacks with a Magic Boon!  

Note:**Effect**: Magic Boon 
24.0 hours,
Note:The will-o'-wisp grants a boon to one creature it can see within 5 feet of it that isn't an Undead. The boon's recipient gains a d4 and can, at any time within the next 24 hours, roll this die and add the number rolled to one ability check, attack roll, or saving throw made by it. No creature can have more than one of these magic boons at a time."
"3","2000890","East Island: Cold Jungle Floor","Dungeon Master","End Init"
"3","2000900","East Island: Cold Jungle Floor","Aillig","*Looking around confused, Aillig simply shakes his head and states* “Well, that was… something…”"
"3","2000910","East Island: Cold Jungle Floor","Quinn","*Quinn is relieved when the chasing wisp is defeated, no longer threatening the one in her hand. She gazes down at it, about to ask if it was alright, when it stops shaking and thanks her. A strange, soft magic comes over Quinn, and she recognizes it as a blessing before the wisp flies away into the forest. The cat is stunned speechless for a few before letting out a short, breathy laugh.* ""Hah...not how I expected that going. But at least we protected it. Wonder what caused that whole situation in the first place though..."" *She puts her dagger back onto her belt.*"
"3","2000920","East Island: Cold Jungle Floor","Flapjacks-over-Eggs","""I must be more cautious in the future and not just destroy any wisps I come across ..."""
"3","2000930","East Island: Cold Jungle Floor","Quinn","""Well, that one obviously wasn't a good one."" *Quinn shrugs.* ""If something needs help, it'd be unfortunate to just...walk away."""
"3","2000940","East Island: Cold Jungle Floor","Saba","“Strange…”
*She eyes the trees around them*
“No creature act right here.”"
"3","2000950","East Island: Cold Jungle Floor","Ra’vek","*Ra’vek slashes lazily at some ferns and talks to his shadow blade* “Patience my old friend” *…and the blade is dispelled*"
"3","2000960","East Island: Cold Jungle Floor","Saba","*Looking to the rest of them*
“We go on?”"
"3","2000970","East Island: Cold Jungle Floor","Flapjacks-over-Eggs","""Yes.  I know a hidden path over the mountain where few things tread, if we wish to make haste to the outpost, but I recommend we rest for the journey."""
"4","3000010","East Island: Verdant Hills","Dungeon Master","> *The group crosses the mountain without incident thanks to Flapjacks' path.*"
"4","3000020","East Island: Verdant Hills","Ra’vek","“Ah- that was a nice shortcut.  Thank you for sharing that route”"
"4","3000030","East Island: Verdant Hills","Saba","*Saba sniffs the air of this new place*
“Yes, thanks!”"
"4","3000040","East Island: Verdant Hills","Dungeon Master","> *The fresh, green smell of open air and grass is a stark contrast to both the barren snowfields and the thick, heavy jungle air.  In the distance, they can see smoke rising from the Outpost.*"
"4","3000050","East Island: Verdant Hills","Mina'Khor","*Mina trudges along, all too happy to just continue on further and avoid her inevitable return.*"
"4","3000060","East Island: Verdant Hills","Dungeon Master","((perception checks!))"
"4","3000070","East Island: Verdant Hills","Flapjacks-over-Eggs","Flapjacks-over-Eggs makes a Perception check! 1d20 (2) + 3 = `5`"
"4","3000080","East Island: Verdant Hills","Ra","Ra makes a Perception check! 1d20 (4) + 7 = `11`"
"4","3000090","East Island: Verdant Hills","Quinn","Quinn makes a Perception check! 1d20 (7) + 4 = `11`"
"4","3000100","East Island: Verdant Hills","Saba","Saba Ti makes a Perception check! 1d20 (4) + 0 = `4`"
"4","3000110","East Island: Verdant Hills","Mina'Khor","Mina'Khor Delhin makes a Perception check! 1d20 (10) + 4 = `14`"
"4","3000120","East Island: Verdant Hills","Ra’vek","*Ra’vek isn’t paying too much attention to his surroundings as he is focused on the flora around him.  You see him stopping every so often to dig through patches of plant life.*"
"4","3000130","East Island: Verdant Hills","Aillig","Aillig MacCaird makes a Perception check! 1d20 (16) + 3 = `19`"
"4","3000140","East Island: Verdant Hills","Ra","Ra makes a Nature check! 1d20 (9) + 3 = `12`"
"4","3000150","East Island: Verdant Hills","Dungeon Master","> *Aillig spots a few strange spots of disturbed earth around the party.   Ra'vek almost stepped on one in his search for interesting plants!  They look suspicious, like something is under the soil.*"
"4","3000160","East Island: Verdant Hills","Aillig","""Something is afoot, look to the ground, and watch where yeh step."" *Aillig cautions the group, and kneels down to examine a spot of disturbed earth from the side*"
"4","3000170","East Island: Verdant Hills","Mina'Khor","*Mina bends low, trying to see if she has any idea what this could be.*"
"4","3000180","East Island: Verdant Hills","Mina'Khor","Mina'Khor Delhin makes a Nature check! 1d20 (18) + 2 = `20`"
"4","3000190","East Island: Verdant Hills","Dungeon Master","> *Mina jumps back instinctually when she realizes this is a trap!  As she does, the ankheg explodes from the ground pouncing where she just stood!*"
"5","3000200","East Island: Verdant Hills (ENCOUNTER)","Dungeon Master","Start Init"
"5","3000210","East Island: Verdant Hills (ENCOUNTER)","Flapjacks-over-Eggs","Flapjacks-over-Eggs makes an Initiative check! 1d20 (10) + 3 = `13` Added to combat!"
"5","3000220","East Island: Verdant Hills (ENCOUNTER)","Mina'Khor","Mina'Khor Delhin makes an Initiative check! 1d20 (**20**) + 2 = `22` Added to combat!"
"5","3000230","East Island: Verdant Hills (ENCOUNTER)","Mina'Khor","# “BIG BUG!”

*She shouts as she barely dodges the insect missile from under the earth.*"
"5","3000240","East Island: Verdant Hills (ENCOUNTER)","Aillig","Aillig MacCaird makes an Initiative check! 1d20 (10) + 2 = `12` Added to combat!"
"5","3000250","East Island: Verdant Hills (ENCOUNTER)","Ra","Ra makes an Initiative check! 1d20 (14) + 4 = `18` Added to combat!"
"5","3000260","East Island: Verdant Hills (ENCOUNTER)","Quinn","Quinn makes an Initiative check! 2d20kh1 (3, ~~3~~) + 4 = `7` Added to combat!"
"5","3000270","East Island: Verdant Hills (ENCOUNTER)","Saba","Saba Ti makes an Initiative check! 1d20 (10) + 3 = `13` Added to combat!"
"5","3000280","East Island: Verdant Hills (ENCOUNTER)","Saba","*The goblin squeaks in surprise, looking around to see the group surrounded to her dismay*
""What is!?"""
"5","3000290","East Island: Verdant Hills (ENCOUNTER)","Saba","Saba Ti casts Mage Armor!  

Note:**Effect**: Mage Armor 
8.0 hours (AC Bonus: 3),
Note:You touch a willing creature who isn’t wearing armor. Until the spell ends, the target’s base AC be- comes 13 plus its Dexterity modifier. The spell ends early if the target dons armor.,
Note:`1` ◉◉〇〇 (-1)"
"5","3000300","East Island: Verdant Hills (ENCOUNTER)","Mina'Khor","Mina'Khor Delhin uses Rage (Enter)!  

Note:**Effect**: Rage 
10.0 minutes (Check Advantage: Strength; Damage Bonus: 2; Resistance: piercing, slashing, bludgeoning; Save Advantage: Strength; End Rage),
Note:You can imbue yourself with a primal power called Rage, a force that grants you extraordinary might and resilience. You can enter it as a Bonus Action if you aren’t wearing Heavy armor.  Whilst raging, you have the following benefits:
 - You are resistant to bludgeoning, piercing, and slashing damage.
 - When you make an attack using Strength and deal damage, you deal an additional 2 damage.,
Note:◉◉〇 (-1)"
"5","3000310","East Island: Verdant Hills (ENCOUNTER)","Mina'Khor","Mina'Khor Delhin attacks with a Glaive!  AN1: <Injured> (-10)
AN1: <Bloodied> (-17) 

Note:**__Attack 1__**
**To Hit**: 1d20 (17) + 7 = `24`
**Damage**: 1d10 (4) + 4 + 2 
slashing = `10`

**__Attack 2__**
**To Hit**: 1d20 (**20**) + 7 = `27`
**Damage (CRIT!)**: 2d10 (8, 3) + 4 + 2 
slashing = `17`

**__Total Damage__**: 27,
Note:Proficiency with a Glaive allows you to add your proficiency bonus to the attack roll for any attack you make with it.




---


This weapon has the following mastery property. To use this property, you must have a feature that lets you use it.


***Graze.*** If your attack roll with this weapon misses a creature, you can deal damage to that creature equal to the ability modifier you used to make the attack roll. This damage is the same type dealt by the weapon, and the damage can be increased only by increasing the ability modifier."
"5","3000320","East Island: Verdant Hills (ENCOUNTER)","Mina'Khor","Mina'Khor Delhin unleashes her Ancestral Protectors!  

Note:**Effect**: Ancestral Hinderance 
until start of Mina'Khor Delhin's next turn (Attack Disadvantage),
Note:While you’re raging, the first creature you hit with an attack on your turn becomes the target of the warriors, which hinder its attacks. Until the start of your next turn, that target has disadvantage on any attack roll that isn’t against you, and when the target hits a creature other than you with an attack, that creature has resistance to the damage dealt by the attack. The effect on the target ends early if your rage ends."
"5","3000330","East Island: Verdant Hills (ENCOUNTER)","Mina'Khor","*Mina swings her glaive in two swift strikes, cleaving through chitin with the force of the battle rage in her. She lands a heavy blow, and butterflies explode around the bug in a rather ironic visage.*"
